site,country,label,method,n_cal,n_repeats,ece_mean,ece_median,ece_q90,n_positive,reliable_estimate
georgia_like,US,IAVB,isotonic,200,20,0.03311432323525175,0.03028657897920448,0.04067840429810112,178,True
georgia_like,US,IAVB,hybrid,200,20,0.08785725239521558,0.07699959318871785,0.16119946355940692,178,True
georgia_like,US,IAVB,identity,400,20,0.04123248970571579,0.04119528078184796,0.043856687386827346,178,True
georgia_like,US,IAVB,prior_correction,400,20,0.10640687787058964,0.09027667079953369,0.18116025769696345,178,True
georgia_like,US,IAVB,temperature,400,20,0.04053837456742529,0.03920102613663281,0.04313385278784099,178,True
georgia_like,US,IAVB,platt,400,20,0.023660869643132992,0.02308216346845872,0.03125795436339975,178,True
georgia_like,US,IAVB,isotonic,400,20,0.02575418649488473,0.023617965871699335,0.041538460697573394,178,True
georgia_like,US,IAVB,hybrid,400,20,0.07300251923492006,0.05767955777155604,0.12908424757761758,178,True
georgia_like,US,IAVB,identity,800,20,0.04319133157996484,0.043678858427504644,0.047185080789447935,178,True
georgia_like,US,IAVB,prior_correction,800,20,0.10630475574142442,0.10335936558085553,0.15401214812616934,178,True
georgia_like,US,IAVB,temperature,800,20,0.04087572397830747,0.0408293138186528,0.045160372184486354,178,True
georgia_like,US,IAVB,platt,800,20,0.021434119466700093,0.021283719886575743,0.027817855527922625,178,True
georgia_like,US,IAVB,isotonic,800,20,0.02001439932184351,0.019727999037474644,0.025772799750838248,178,True
georgia_like,US,IAVB,hybrid,800,20,0.0704976683723401,0.06809141119347364,0.0936911804685834,178,True
georgia_like,US,RBBB,identity,0,1,0.004428169162589052,0.004428169162589052,0.004428169162589052,156,True
georgia_like,US,RBBB,prior_correction,0,1,0.062424969987995196,0.062424969987995196,0.062424969987995196,156,True
georgia_like,US,RBBB,temperature,0,20,0.004404015827896281,0.004428169693921553,0.004434295096593377,156,True
georgia_like,US,RBBB,platt,0,20,0.004404015827896281,0.004428169693921553,0.004434295096593377,156,True
georgia_like,US,RBBB,isotonic,0,20,0.004404015827896281,0.004428169693921553,0.004434295096593377,156,True
georgia_like,US,RBBB,hybrid,0,20,0.004404015827896281,0.004428169693921553,0.004434295096593377,156,True
georgia_like,US,RBBB,identity,25,20,0.0042139322838022335,0.004276476382646077,0.0045503865782101,156,True
georgia_like,US,RBBB,prior_correction,25,20,0.014175578811571776,0.007643071522741078,0.042330882727920745,156,True
georgia_like,US,RBBB,temperature,25,20,0.00886731260861787,0.010937536327969264,0.01118863189008622,156,True
georgia_like,US,RBBB,platt,25,20,0.015109316067104944,0.011024904131632443,0.02587834710217595,156,True
georgia_like,US,RBBB,isotonic,25,20,0.019904321307853846,0.009219885757449198,0.06300739217702062,156,True
georgia_like,US,RBBB,hybrid,25,20,0.01744391156304788,0.01114988845543246,0.04233113787935139,156,True
georgia_like,US,RBBB,identity,50,20,0.0040612352770278,0.004049439597604768,0.004505917928488752,156,True
georgia_like,US,RBBB,prior_correction,50,20,0.006820322370360415,0.004342942466579506,0.01520019936747651,156,True
georgia_like,US,RBBB,temperature,50,20,0.009701811052906899,0.010842751108713543,0.011303039620586416,156,True
georgia_like,US,RBBB,platt,50,20,0.015874330701659608,0.011201494288902065,0.031739369626304914,156,True
georgia_like,US,RBBB,isotonic,50,20,0.01495867867683719,0.010993243994678027,0.029870599719879112,156,True
georgia_like,US,RBBB,hybrid,50,20,0.010989861523650576,0.009906189768316392,0.01777455297088041,156,True
georgia_like,US,RBBB,identity,100,20,0.004028438350722759,0.003996078715930945,0.0048811428969656534,156,True
georgia_like,US,RBBB,prior_correction,100,20,0.005806154381993528,0.004883095063413704,0.007780787932173237,156,True
georgia_like,US,RBBB,temperature,100,20,0.006482373629315062,0.005714892316807846,0.010725182784320575,156,True
georgia_like,US,RBBB,platt,100,20,0.011290081430144042,0.011044927480934257,0.01599647475414949,156,True
georgia_like,US,RBBB,isotonic,100,20,0.011185042720472025,0.011175526851666593,0.016003765780469314,156,True
georgia_like,US,RBBB,hybrid,100,20,0.00772418251090336,0.007449278597221199,0.011243950110208298,156,True
georgia_like,US,RBBB,identity,200,20,0.00397621351176985,0.004116319205152068,0.005017391793443465,156,True
georgia_like,US,RBBB,prior_correction,200,20,0.0047166877258398125,0.00469262613162329,0.006264492624882299,156,True
georgia_like,US,RBBB,temperature,200,20,0.005070080243294457,0.0032712527765179954,0.010459314223768314,156,True
georgia_like,US,RBBB,platt,200,20,0.008361708169119292,0.007857946629994129,0.013915562589291683,156,True
georgia_like,US,RBBB,isotonic,200,20,0.008289878539732575,0.007480656579072173,0.013081544538747733,156,True
georgia_like,US,RBBB,hybrid,200,20,0.005694995671447818,0.005150919879617194,0.009500930985829843,156,True
georgia_like,US,RBBB,identity,400,20,0.003455643913055475,0.0035891361964076308,0.004528526792690005,156,True
georgia_like,US,RBBB,prior_correction,400,20,0.004060512680913377,0.004361901245353679,0.005296335023698626,156,True
georgia_like,US,RBBB,temperature,400,20,0.0034866909263285653,0.0029354563292048196,0.005598061185888191,156,True
georgia_like,US,RBBB,platt,400,20,0.005874496458623686,0.0053931115796657,0.008222980278036736,156,True
georgia_like,US,RBBB,isotonic,400,20,0.006392469013238944,0.005953083263175388,0.010875242358782223,156,True
georgia_like,US,RBBB,hybrid,400,20,0.003946698286960061,0.004001349790795375,0.0055676052999830295,156,True
georgia_like,US,RBBB,identity,800,20,0.0035847421499695907,0.0031383508731120282,0.005586924274358788,156,True
georgia_like,US,RBBB,prior_correction,800,20,0.004063916012727766,0.004120476793209377,0.005851795198983964,156,True
georgia_like,US,RBBB,temperature,800,20,0.0036795114105353808,0.003326012409082928,0.005267259904783146,156,True
georgia_like,US,RBBB,platt,800,20,0.004330561903326285,0.0038933698982147056,0.006677107239511497,156,True
georgia_like,US,RBBB,isotonic,800,20,0.004329433547190723,0.0032597597929546434,0.008429805105015785,156,True
georgia_like,US,RBBB,hybrid,800,20,0.003925610856677078,0.00397673448200757,0.006021322231300487,156,True
georgia_like,US,LBBB,identity,0,1,6.128992531666006e-05,6.128992531666006e-05,6.128992531666006e-05,79,True
georgia_like,US,LBBB,prior_correction,0,1,0.031612645058023206,0.031612645058023206,0.031612645058023206,79,True
georgia_like,US,LBBB,temperature,0,20,6.129742332062136e-05,6.12899256665692e-05,6.131446127008314e-05,79,True
georgia_like,US,LBBB,platt,0,20,6.129742332062136e-05,6.12899256665692e-05,6.131446127008314e-05,79,True
georgia_like,US,LBBB,isotonic,0,20,6.129742332062136e-05,6.12899256665692e-05,6.131446127008314e-05,79,True
georgia_like,US,LBBB,hybrid,0,20,6.129742332062136e-05,6.12899256665692e-05,6.131446127008314e-05,79,True
georgia_like,US,LBBB,identity,25,20,5.7692614153421955e-05,6.177974357012785e-05,6.188224857463283e-05,79,True
georgia_like,US,LBBB,prior_correction,25,20,0.010659807878770789,0.002270500419271627,0.03191919191919192,79,True
georgia_like,US,LBBB,temperature,25,20,0.00012060394993313257,6.272816676604147e-05,0.0002618226152956104,79,True
georgia_like,US,LBBB,platt,25,20,0.00011284064835156728,6.272816676604147e-05,0.00024325191101112338,79,True
georgia_like,US,LBBB,isotonic,25,20,0.02078852316180118,0.031906300484652664,0.03191919191919192,79,True
georgia_like,US,LBBB,hybrid,25,20,0.00952336983271532,0.0018576262570287293,0.031918191919191916,79,True
georgia_like,US,LBBB,identity,50,20,8.333639236473848e-05,6.221040865263155e-05,0.00010331090368345165,79,True
georgia_like,US,LBBB,prior_correction,50,20,0.00574936338465157,0.0012877159337930772,0.03187623543909608,79,True
georgia_like,US,LBBB,temperature,50,20,0.0002490749784215524,0.00029772864224176913,0.00038500985177851676,79,True
georgia_like,US,LBBB,platt,50,20,0.0006823652916645598,0.00023662385959953057,0.0003810625332708832,79,True
georgia_like,US,LBBB,isotonic,50,20,0.00830194282277336,0.0003700950022717184,0.03223305772737491,79,True
georgia_like,US,LBBB,hybrid,50,20,0.004496171228122613,0.0008515167046614543,0.013876110639634832,79,True
georgia_like,US,LBBB,identity,100,20,0.0001124761381497197,6.394423523134154e-05,0.0003417246944638761,79,True
georgia_like,US,LBBB,prior_correction,100,20,0.004268132730861797,0.0013378633447783807,0.004900279293490593,79,True
georgia_like,US,LBBB,temperature,100,20,0.0007558017949996934,0.00038483923575944874,0.0030294607771947928,79,True
georgia_like,US,LBBB,platt,100,20,0.0015099995179559092,0.00038793269374650465,0.004519366493718416,79,True
georgia_like,US,LBBB,isotonic,100,20,0.004796818058574489,0.0004601847935567331,0.012129391410285306,79,True
georgia_like,US,LBBB,hybrid,100,20,0.00403501114919788,0.0008915621674947416,0.006848845484039232,79,True
georgia_like,US,LBBB,identity,200,20,0.00011721920004592529,7.859093859119396e-05,0.00024437791593123363,79,True
georgia_like,US,LBBB,prior_correction,200,20,0.0025270574033431437,0.0008303108399388092,0.00150247486792459,79,True
georgia_like,US,LBBB,temperature,200,20,0.0005854805420335977,0.0004077088730430269,0.001320988168643081,79,True
georgia_like,US,LBBB,platt,200,20,0.0012013780663941878,0.0004068515773492014,0.003082035044163883,79,True
georgia_like,US,LBBB,isotonic,200,20,0.0010477960330820732,0.000406646693791448,0.0025577206361108457,79,True
georgia_like,US,LBBB,hybrid,200,20,0.002302673944485019,0.0008691351119451253,0.0029245709591318204,79,True
georgia_like,US,LBBB,identity,400,20,0.0001953890199253417,0.00015158327480230505,0.00039564047363958643,79,True
georgia_like,US,LBBB,prior_correction,400,20,0.0009230413309595115,0.0009469717740367234,0.0013891526204204863,79,True
georgia_like,US,LBBB,temperature,400,20,0.0004139009395045537,0.0004415267553134959,0.0006520529760819408,79,True
georgia_like,US,LBBB,platt,400,20,0.0011952327491015513,0.0004722912702532971,0.0033229258847947752,79,True
georgia_like,US,LBBB,isotonic,400,20,0.000986409041385999,0.0008325271041962189,0.0028414386876319184,79,True
georgia_like,US,LBBB,hybrid,400,20,0.001054242366376321,0.0009519225521011406,0.001721225775564823,79,True
georgia_like,US,LBBB,identity,800,20,0.00035538135926170214,0.000337905587300988,0.0007378232375636119,79,True
georgia_like,US,LBBB,prior_correction,800,20,0.0007586501272698795,0.0008132945324129266,0.0012734812875039065,79,True
georgia_like,US,LBBB,temperature,800,20,0.00046863560467431373,0.000566702783011114,0.0007820435284581343,79,True
georgia_like,US,LBBB,platt,800,20,0.001215567759850652,0.0008816615097034455,0.002771159371196603,79,True
georgia_like,US,LBBB,isotonic,800,20,0.0011066445429944256,0.0010481761090711337,0.002282723497521795,79,True
georgia_like,US,LBBB,hybrid,800,20,0.0008764567651935781,0.0007979678991082548,0.0013739618460413454,79,True
georgia_like,US,SB,identity,0,1,0.012192610668429145,0.012192610668429145,0.012192610668429145,187,True
georgia_like,US,SB,prior_correction,0,1,0.07482993197278912,0.07482993197278912,0.07482993197278912,187,True
georgia_like,US,SB,temperature,0,20,0.01216156204454547,0.012191188673219217,0.012193193584347102,187,True
georgia_like,US,SB,platt,0,20,0.01216156204454547,0.012191188673219217,0.012193193584347102,187,True
georgia_like,US,SB,isotonic,0,20,0.01216156204454547,0.012191188673219217,0.012193193584347102,187,True
georgia_like,US,SB,hybrid,0,20,0.01216156204454547,0.012191188673219217,0.012193193584347102,187,True
georgia_like,US,SB,identity,25,20,0.012105587591130172,0.01219909796183024,0.012416332031439666,187,True
georgia_like,US,SB,prior_correction,25,20,0.028274975568877626,0.02695517303154216,0.045014319692552006,187,True
georgia_like,US,SB,temperature,25,20,0.018249836876267484,0.01787069612755718,0.025001269712613808,187,True
georgia_like,US,SB,platt,25,20,0.025392310897714664,0.024424307118359634,0.05188902072838403,187,True
georgia_like,US,SB,isotonic,25,20,0.03297085007650085,0.02596263412040668,0.0755006504283856,187,True
georgia_like,US,SB,hybrid,25,20,0.032839375325141064,0.027282257535935092,0.06071729786271675,187,True
georgia_like,US,SB,identity,50,20,0.012036185810092994,0.012033658973586424,0.012368351365114024,187,True
georgia_like,US,SB,prior_correction,50,20,0.02249927052612021,0.019996817356127256,0.037094257694937086,187,True
georgia_like,US,SB,temperature,50,20,0.016147806829629692,0.015619184149549376,0.023833080829062735,187,True
georgia_like,US,SB,platt,50,20,0.025110825860329783,0.024617054684476985,0.03481103421857515,187,True
georgia_like,US,SB,isotonic,50,20,0.023992199713462427,0.022002976661879232,0.04240008594496508,187,True
georgia_like,US,SB,hybrid,50,20,0.026555671601645785,0.02235550013267346,0.0397296601499909,187,True
georgia_like,US,SB,identity,100,20,0.011793701304778876,0.011535072946076159,0.012672381163321166,187,True
georgia_like,US,SB,prior_correction,100,20,0.018504085362820034,0.018714649222215246,0.02538977309080665,187,True
georgia_like,US,SB,temperature,100,20,0.014663424007123966,0.013462650969454242,0.02138240912051969,187,True
georgia_like,US,SB,platt,100,20,0.02200909106040155,0.022925919638454466,0.030975051414801783,187,True
georgia_like,US,SB,isotonic,100,20,0.022494685010843975,0.023356654622105122,0.030550761945195497,187,True
georgia_like,US,SB,hybrid,100,20,0.022300136093984946,0.022380273683596373,0.029640692254715956,187,True
georgia_like,US,SB,identity,200,20,0.011552743944682906,0.011329068714007927,0.013142670597461166,187,True
georgia_like,US,SB,prior_correction,200,20,0.017591904604015107,0.017619126861386614,0.023027145340175487,187,True
georgia_like,US,SB,temperature,200,20,0.012289217762566388,0.011808476181357268,0.015157147662920282,187,True
georgia_like,US,SB,platt,200,20,0.017352918587107864,0.016222405810038275,0.026774284327923597,187,True
georgia_like,US,SB,isotonic,200,20,0.015203274137066385,0.014242350383302335,0.027326457503320984,187,True
georgia_like,US,SB,hybrid,200,20,0.01862691962702489,0.0189741907454191,0.023478079368372956,187,True
georgia_like,US,SB,identity,400,20,0.011643540310755384,0.011443308236494414,0.01388851897078022,187,True
georgia_like,US,SB,prior_correction,400,20,0.01799465579560399,0.018229605880233615,0.02319348514205097,187,True
georgia_like,US,SB,temperature,400,20,0.012016308695092466,0.01195336844672402,0.013760845856844093,187,True
georgia_like,US,SB,platt,400,20,0.01407521821570494,0.012994076851065631,0.019150810797342686,187,True
georgia_like,US,SB,isotonic,400,20,0.013179287869687056,0.013710504376817517,0.019516228851303503,187,True
georgia_like,US,SB,hybrid,400,20,0.01841463586806317,0.018850379693854898,0.021904217601237355,187,True
georgia_like,US,SB,identity,800,20,0.011872836021589622,0.012211014393378131,0.015485673921390029,187,True
georgia_like,US,SB,prior_correction,800,20,0.016239881039890387,0.016683875863017,0.021185934237098716,187,True
georgia_like,US,SB,temperature,800,20,0.012263200236297482,0.012447159303304435,0.014692807207467025,187,True
georgia_like,US,SB,platt,800,20,0.011958151194889495,0.010838091964696364,0.019580016933918774,187,True
georgia_like,US,SB,isotonic,800,20,0.01024350947685878,0.008659555201543736,0.018054055200849593,187,True
georgia_like,US,SB,hybrid,800,20,0.016625538958370135,0.01675863263267462,0.021207432475324195,187,True
georgia_like,US,STACH,identity,0,1,0.005254182904110024,0.005254182904110024,0.005254182904110024,227,True
georgia_like,US,STACH,prior_correction,0,1,0.09083633453381353,0.09083633453381353,0.09083633453381353,227,True
georgia_like,US,STACH,temperature,0,20,0.005259479780543184,0.005254180088929505,0.005256552712623695,227,True
georgia_like,US,STACH,platt,0,20,0.005259479780543184,0.005254180088929505,0.005256552712623695,227,True
georgia_like,US,STACH,isotonic,0,20,0.005259479780543184,0.005254180088929505,0.005256552712623695,227,True
georgia_like,US,STACH,hybrid,0,20,0.005259479780543184,0.005254180088929505,0.005256552712623695,227,True
georgia_like,US,STACH,identity,25,20,0.005214024240471537,0.005296991004904071,0.005497979692319061,227,True
georgia_like,US,STACH,prior_correction,25,20,0.02634597724362981,0.015049288844265176,0.09097879521608336,227,True
georgia_like,US,STACH,temperature,25,20,0.013863811204736513,0.015537137542001284,0.017612110066357295,227,True
georgia_like,US,STACH,platt,25,20,0.020745718967731138,0.01726713044366194,0.03544704189104162,227,True
georgia_like,US,STACH,isotonic,25,20,0.02779896507595226,0.022771886447354797,0.040693274924809966,227,True
georgia_like,US,STACH,hybrid,25,20,0.02706519431180949,0.017716749017204415,0.04179166404338955,227,True
georgia_like,US,STACH,identity,50,20,0.0052105967817319574,0.005222121823860807,0.0056419789805635424,227,True
georgia_like,US,STACH,prior_correction,50,20,0.016625406391598912,0.011627929977800808,0.029152340403824355,227,True
georgia_like,US,STACH,temperature,50,20,0.011758355751468446,0.008335802783203786,0.01879562266491334,227,True
georgia_like,US,STACH,platt,50,20,0.023163150963190337,0.016649995374265255,0.052995429551251035,227,True
georgia_like,US,STACH,isotonic,50,20,0.020642162025773868,0.014986747700488013,0.04872541956971786,227,True
georgia_like,US,STACH,hybrid,50,20,0.01802555297251096,0.015506205748254127,0.03313578830698681,227,True
georgia_like,US,STACH,identity,100,20,0.00511814666355856,0.005225906882227399,0.005601378508039096,227,True
georgia_like,US,STACH,prior_correction,100,20,0.011755951865743764,0.008398158050405207,0.028482013170229033,227,True
georgia_like,US,STACH,temperature,100,20,0.009062822814530065,0.00639741813816412,0.017878021038280758,227,True
georgia_like,US,STACH,platt,100,20,0.014784875063735135,0.012349696106192926,0.024024892835842995,227,True
georgia_like,US,STACH,isotonic,100,20,0.013320812398621864,0.012602054755290026,0.02283815021178264,227,True
georgia_like,US,STACH,hybrid,100,20,0.014454241936357493,0.011884823441212982,0.030761026882963144,227,True
georgia_like,US,STACH,identity,200,20,0.005083110657719211,0.005074040521208609,0.00580530240986552,227,True
georgia_like,US,STACH,prior_correction,200,20,0.010285089694937192,0.00965149635916502,0.015794887920603618,227,True
georgia_like,US,STACH,temperature,200,20,0.006707289256384852,0.005514590722431844,0.010776480492317556,227,True
georgia_like,US,STACH,platt,200,20,0.01156281338488123,0.010243722427572842,0.018614853114224453,227,True
georgia_like,US,STACH,isotonic,200,20,0.012708189766323272,0.012131797830424734,0.022038626439586744,227,True
georgia_like,US,STACH,hybrid,200,20,0.011685812446823927,0.011003459849116565,0.017943037920061012,227,True
georgia_like,US,STACH,identity,400,20,0.005598706239874543,0.005480435183358987,0.0070365703803178786,227,True
georgia_like,US,STACH,prior_correction,400,20,0.010729873115056516,0.009960429404629904,0.015380081506908021,227,True
georgia_like,US,STACH,temperature,400,20,0.006252480258460845,0.006485962383125602,0.007526871669307087,227,True
georgia_like,US,STACH,platt,400,20,0.007816904526662458,0.007995907785553282,0.010843170442074324,227,True
georgia_like,US,STACH,isotonic,400,20,0.008907448945530038,0.008270085733641113,0.014159246422145777,227,True
georgia_like,US,STACH,hybrid,400,20,0.011165479894054437,0.010141769181671794,0.01552369780260725,227,True
georgia_like,US,STACH,identity,800,20,0.005981812842595165,0.006031584539826784,0.007625119612420995,227,True
georgia_like,US,STACH,prior_correction,800,20,0.010168274948903398,0.009017229936024886,0.014966442836291033,227,True
georgia_like,US,STACH,temperature,800,20,0.006261172759006073,0.006279504233535569,0.008585268127358823,227,True
georgia_like,US,STACH,platt,800,20,0.00789695437492189,0.006571035706620199,0.013010579284449262,227,True
georgia_like,US,STACH,isotonic,800,20,0.00876070552601661,0.008145394162598976,0.012893137497319764,227,True
georgia_like,US,STACH,hybrid,800,20,0.010360308659977741,0.009152289779654328,0.014992641475400423,227,True
ptbxl_like,DE,AF,identity,0,1,0.0389216672487412,0.0389216672487412,0.0389216672487412,203,True
ptbxl_like,DE,AF,prior_correction,0,1,0.00865810928101158,0.00865810928101158,0.00865810928101158,203,True
ptbxl_like,DE,AF,temperature,0,20,0.038975762533017856,0.03902104490603256,0.039040277448423276,203,True
ptbxl_like,DE,AF,platt,0,20,0.038975762533017856,0.03902104490603256,0.039040277448423276,203,True
ptbxl_like,DE,AF,isotonic,0,20,0.038975762533017856,0.03902104490603256,0.039040277448423276,203,True
ptbxl_like,DE,AF,hybrid,0,20,0.038975762533017856,0.03902104490603256,0.039040277448423276,203,True
ptbxl_like,DE,AF,identity,25,20,0.03900352608084503,0.03903059774633654,0.039443497826723295,203,True
ptbxl_like,DE,AF,prior_correction,25,20,0.07066021347218049,0.08060606060606061,0.08161616161616161,203,True
ptbxl_like,DE,AF,temperature,25,20,0.04760621408620249,0.04430930766254999,0.07746958423717043,203,True
ptbxl_like,DE,AF,platt,25,20,0.05338318177047583,0.04647735911992146,0.09068307610293748,203,True
ptbxl_like,DE,AF,isotonic,25,20,0.04077738158227024,0.034612597634045464,0.07348666393423064,203,True
ptbxl_like,DE,AF,hybrid,25,20,0.052175800726248,0.04161616656424513,0.0931596432271178,203,True
ptbxl_like,DE,AF,identity,50,20,0.038959541199374656,0.039065081226884596,0.03955048789901679,203,True
ptbxl_like,DE,AF,prior_correction,50,20,0.07097271651082278,0.07633899748573558,0.08160267779082257,203,True
ptbxl_like,DE,AF,temperature,50,20,0.035752980180766836,0.03584872242006182,0.041130083022759285,203,True
ptbxl_like,DE,AF,platt,50,20,0.03362639110822277,0.03250029454232515,0.05311197216528654,203,True
ptbxl_like,DE,AF,isotonic,50,20,0.030439079540330122,0.02751875973162759,0.05694368421815491,203,True
ptbxl_like,DE,AF,hybrid,50,20,0.036796785149334536,0.0376147633049692,0.06295636101515087,203,True
ptbxl_like,DE,AF,identity,100,20,0.039148605433321965,0.03911179655306482,0.04019306474288288,203,True
ptbxl_like,DE,AF,prior_correction,100,20,0.07502141258309843,0.08017520122120456,0.08254166666666667,203,True
ptbxl_like,DE,AF,temperature,100,20,0.03483539439121725,0.03221263696822489,0.04987043941718753,203,True
ptbxl_like,DE,AF,platt,100,20,0.025714700261199687,0.021174943630077978,0.04715356375821574,203,True
ptbxl_like,DE,AF,isotonic,100,20,0.025755427166721828,0.023611923911165976,0.033894772741164356,203,True
ptbxl_like,DE,AF,hybrid,100,20,0.03800796471417165,0.042924284733283025,0.059613274265702315,203,True
ptbxl_like,DE,AF,identity,200,20,0.03918008003983768,0.039403493002648476,0.04038274537805066,203,True
ptbxl_like,DE,AF,prior_correction,200,20,0.0797672911609518,0.0810692893448973,0.08306550069882522,203,True
ptbxl_like,DE,AF,temperature,200,20,0.030555149751875472,0.029734739455343794,0.033949603841804225,203,True
ptbxl_like,DE,AF,platt,200,20,0.01761109708768014,0.018396029049154626,0.023178951722626184,203,True
ptbxl_like,DE,AF,isotonic,200,20,0.018645774437090274,0.019556341830749398,0.024255601158261215,203,True
ptbxl_like,DE,AF,hybrid,200,20,0.02151671105500427,0.016379159245135826,0.047976783651791206,203,True
ptbxl_like,DE,AF,identity,400,20,0.03925082432390599,0.03921352396752201,0.04199403767332452,203,True
ptbxl_like,DE,AF,prior_correction,400,20,0.08093090219480285,0.0814091929013395,0.0833531991245164,203,True
ptbxl_like,DE,AF,temperature,400,20,0.030162196067298884,0.029828685069683107,0.03295719694865196,203,True
ptbxl_like,DE,AF,platt,400,20,0.015256046337197631,0.014190384663271077,0.023494464996488287,203,True
ptbxl_like,DE,AF,isotonic,400,20,0.01439478138633255,0.015013960211442332,0.021508758221321846,203,True
ptbxl_like,DE,AF,hybrid,400,20,0.011977420001248424,0.007499999004944684,0.031202379657887535,203,True
ptbxl_like,DE,AF,identity,800,20,0.03992150961598542,0.03998791468673735,0.04289530767431736,203,True
ptbxl_like,DE,AF,prior_correction,800,20,0.08173594807730764,0.082010582010582,0.08520391235224994,203,True
ptbxl_like,DE,AF,temperature,800,20,0.03096663566419961,0.031126204568311902,0.03491732776947951,203,True
ptbxl_like,DE,AF,platt,800,20,0.01417165389785103,0.013177718853761325,0.021497287498504745,203,True
ptbxl_like,DE,AF,isotonic,800,20,0.012790310893282203,0.012457621092687013,0.019093740251875033,203,True
ptbxl_like,DE,AF,hybrid,800,20,0.0075322367663186954,0.006433823735273667,0.013161774556565089,203,True
ptbxl_like,DE,IAVB,identity,0,1,0.0541526695734392,0.0541526695734392,0.0541526695734392,105,True
ptbxl_like,DE,IAVB,prior_correction,0,1,0.042033626901521216,0.042033626901521216,0.042033626901521216,105,True
ptbxl_like,DE,IAVB,temperature,0,20,0.054522362258967616,0.05467211581440819,0.054908480874373465,105,True
ptbxl_like,DE,IAVB,platt,0,20,0.054522362258967616,0.05467211581440819,0.054908480874373465,105,True
ptbxl_like,DE,IAVB,isotonic,0,20,0.054522362258967616,0.05467211581440819,0.054908480874373465,105,True
ptbxl_like,DE,IAVB,hybrid,0,20,0.054522362258967616,0.05467211581440819,0.054908480874373465,105,True
ptbxl_like,DE,IAVB,identity,25,20,0.05474480545716809,0.05461840324786921,0.05561492355647566,105,True
ptbxl_like,DE,IAVB,prior_correction,25,20,0.13292656028862895,0.06899199410969853,0.3203159113135892,105,True
ptbxl_like,DE,IAVB,temperature,25,20,0.06116962193727645,0.0542427992404467,0.10051377094033084,105,True
ptbxl_like,DE,IAVB,platt,25,20,0.052305771933299675,0.05327577405899879,0.07577812439965016,105,True
ptbxl_like,DE,IAVB,isotonic,25,20,0.04405948870627523,0.04241567533166887,0.07625031345676997,105,True
ptbxl_like,DE,IAVB,hybrid,25,20,0.1285115059639646,0.09719451199725537,0.3023459208212355,105,True
ptbxl_like,DE,IAVB,identity,50,20,0.05446497577669544,0.05422163641954367,0.05578431452394909,105,True
ptbxl_like,DE,IAVB,prior_correction,50,20,0.08988528666268315,0.042227585977294674,0.2859066786785802,105,True
ptbxl_like,DE,IAVB,temperature,50,20,0.052097209057695805,0.05166264620679584,0.0750420084164971,105,True
ptbxl_like,DE,IAVB,platt,50,20,0.038233042400516656,0.03801518064535045,0.05382154918023862,105,True
ptbxl_like,DE,IAVB,isotonic,50,20,0.03835409710405447,0.0426542796359156,0.05456841369048518,105,True
ptbxl_like,DE,IAVB,hybrid,50,20,0.07751611566447839,0.03174579231394074,0.25242287444727796,105,True
ptbxl_like,DE,IAVB,identity,100,20,0.05440078047806175,0.05440474353875689,0.05560430314147842,105,True
ptbxl_like,DE,IAVB,prior_correction,100,20,0.07934825039680167,0.04331529281154593,0.17033015996346082,105,True
ptbxl_like,DE,IAVB,temperature,100,20,0.04329934607966959,0.036118006129319785,0.05395001231558722,105,True
ptbxl_like,DE,IAVB,platt,100,20,0.028401683571789276,0.0266305939108892,0.03763724085316124,105,True
ptbxl_like,DE,IAVB,isotonic,100,20,0.029026457049108962,0.03048090954777777,0.036254246994620626,105,True
ptbxl_like,DE,IAVB,hybrid,100,20,0.047624260105366065,0.03321326138504885,0.11071408314462827,105,True
ptbxl_like,DE,IAVB,identity,200,20,0.05473458679525918,0.05460629004228422,0.05679043137227505,105,True
ptbxl_like,DE,IAVB,prior_correction,200,20,0.06196040372037879,0.04434782608695652,0.09975417387026293,105,True
ptbxl_like,DE,IAVB,temperature,200,20,0.03928334087992959,0.03940616635376501,0.044685506495856224,105,True
ptbxl_like,DE,IAVB,platt,200,20,0.02174282764509639,0.02126872622698084,0.0284411867338116,105,True
ptbxl_like,DE,IAVB,isotonic,200,20,0.020587659118956044,0.01968568740800867,0.03246446421026265,105,True
ptbxl_like,DE,IAVB,hybrid,200,20,0.03417710022070388,0.03557327658883348,0.05833308627183752,105,True
ptbxl_like,DE,IAVB,identity,400,20,0.055189391819424186,0.05546345315526066,0.05632462129241671,105,True
ptbxl_like,DE,IAVB,prior_correction,400,20,0.04790932606878008,0.04238095238095238,0.07916573586876947,105,True
ptbxl_like,DE,IAVB,temperature,400,20,0.03853931683588305,0.03688152100255496,0.045597449978513525,105,True
ptbxl_like,DE,IAVB,platt,400,20,0.01951736651669953,0.018187138631829917,0.02376851120170215,105,True
ptbxl_like,DE,IAVB,isotonic,400,20,0.016281230451200092,0.015202352821417712,0.02172349106359933,105,True
ptbxl_like,DE,IAVB,hybrid,400,20,0.02329514708927717,0.023965792615248997,0.0489580525539306,105,True
ptbxl_like,DE,IAVB,identity,800,20,0.05547899566490847,0.055737239164145955,0.0586405227910598,105,True
ptbxl_like,DE,IAVB,prior_correction,800,20,0.03922860273671709,0.039953694221995475,0.0490402131297479,105,True
ptbxl_like,DE,IAVB,temperature,800,20,0.03869661252117326,0.0380335477277987,0.04240182082640058,105,True
